113,42.99,44.44,44.92,45.84,48.64,50.14,52.59
114,43.33,44.79,45.28,46.18,49.01,50.53,52.98
115,43.67,45.14,45.64,46.52,49.38,50.92,53.37
116,44.01,45.49,46.00,46.86,49.75,51.31,53.76
117,44.35,45.84,46.36,47.20,50.12,51.70,54.15
118,44.69,46.19,46.72,47.54,50.49,52.09,54.54
119,45.03,46.54,47.08,47.88,50.86,52.48,54.93
120,45.37,46.89,47.44,48.22,51.23,52.87,55.32
121,45.71,47.24,47.80,48.56,51.60,53.26,55.71
122,46.05,47.59,48.16,48.90,51.97,53.65,56.10
123,46.39,47.94,48.52,49.24,52.34,54.04,56.49
124,46.73,48.29,48.88,49.58,52.71,54.43,56.88
125,47.07,48.64,49.24,49.92,53.08,54.82,57.27
126,47.41,48.99,49.60,50.26,53.45,55.21,57.66
127,47.75,49.34,49.96,50.60,53.82,55.60,58.05
128,48.09,49.69,50.32,50.94,54.19,55.99,58.44
129,48.43,50.04,50.68,51.28,54.56,56.38,58.83
130,48.77,50.39,51.04,51.62,54.93,56.77,59.22
131,49.11,50.74,51.40,51.96,55.30,57.16,59.61
132,49.45,51.09,51.76,52.30,55.67,57.55,60.00
133,49.79,51.44,52.12,52.64,56.04,57.94,60.39
134,50.13,51.79,52.48,52.98,56.41,58.33,60.78
135,50.47,52.14,52.84,53.32,56.78,58.72,61.17
136,50.81,52.49,53.20,53.66,57.15,59.11,61.56
137,51.15,52.84,53.56,54.00,57.52,59.50,61.95
138,51.49,53.19,53.92,54.34,57.89,59.89,62.34
139,51.83,53.54,54.28,54.68,58.26,60.28,62.73
140,52.17,53.89,54.64,55.02,58.63,60.67,63.12
141,52.51,54.24,55.00,55.36,59.00,61.06,63.51
142,52.85,54.59,55.36,55.70,59.37,61.45,63.90
143,53.19,54.94,55.72,56.04,59.74,61.84,64.29
144,53.53,55.29,56.08,56.38,60.11,62.23,64.68
145,53.87,55.64,56.44,56.72,60.48,62.62,65.07
146,54.21,55.99,56.80,57.06,60.85,63.01,65.46
147,54.55,56.34,57.16,57.40,61.22,63.40,65.85
148,54.89,56.69,57.52,57.74,61.59,63.79,66.24
149,55.23,57.04,57.88,58.08,61.96,64.18,66.63
150,55.57,57.39,58.24,58.42,62.33,64.57,67.02
